Load environment configuration
RTS version v1.9.49 running at http://localhost:8091
ns:/# socket 6yZqo89OAgSFaYTpAAAN left the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN joined the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN left the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN joined the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN left the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN joined the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN left the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN joined the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN left the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN joined the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN left the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN joined the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN left the room app:656fa21035f0045611dfddd9
ns:/# socket 6yZqo89OAgSFaYTpAAAN joined the room app:656fa21035f0045611dfddd9
Load environment configuration
RTS version v1.9.49 running at http://localhost:8091
ns:/# socket JP2nQcPLdNH7vgzJAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket JP2nQcPLdNH7vgzJAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket HTz8ZUEy0-NK4jH1AAAE joined the room app:656fa21035f0045611dfddd9
ns:/# socket gz99PeDy8Qt501GvAAAH joined the room app:656fa21035f0045611dfddd9
ns:/# socket gz99PeDy8Qt501GvAAAH left the room app:656fa21035f0045611dfddd9
ns:/# socket gz99PeDy8Qt501GvAAAH joined the room app:656fa21035f0045611dfddd9
ns:/# socket gz99PeDy8Qt501GvAAAH left the room app:656fa21035f0045611dfddd9
ns:/# socket gz99PeDy8Qt501GvAAAH joined the room app:656fa21035f0045611dfddd9
ns:/# socket gz99PeDy8Qt501GvAAAH left the room app:656fa21035f0045611dfddd9
ns:/# socket clB4eotTRAbIPI14AAAK joined the room app:656fa21035f0045611dfddd9
ns:/# socket clB4eotTRAbIPI14AAAK left the room app:656fa21035f0045611dfddd9
ns:/# socket clB4eotTRAbIPI14AAAK joined the room app:656fa21035f0045611dfddd9
ns:/# socket clB4eotTRAbIPI14AAAK left the room app:656fa21035f0045611dfddd9
ns:/# socket Bb-L6rK656I19NnaAAAN joined the room app:656fa21035f0045611dfddd9
ns:/# socket Bb-L6rK656I19NnaAAAN left the room app:656fa21035f0045611dfddd9
ns:/# socket Bb-L6rK656I19NnaAAAN joined the room app:656fa21035f0045611dfddd9
ns:/# socket Bb-L6rK656I19NnaAAAN left the room app:656fa21035f0045611dfddd9
ns:/# socket Bb-L6rK656I19NnaAAAN joined the room app:656fa21035f0045611dfddd9
ns:/# socket Bb-L6rK656I19NnaAAAN left the room app:656fa21035f0045611dfddd9
ns:/# socket Bb-L6rK656I19NnaAAAN joined the room app:656fa21035f0045611dfddd9
Load environment configuration
RTS version v1.9.49 running at http://localhost:8091
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB joined the room app:656fa21035f0045611dfddd9
ns:/# socket 1ynshbyUTbjsrcIKAAAB left the room app:656fa21035f0045611dfddd9
ns:/# socket gg9xZBoA4qXgBk2fAAAE joined the room app:656fa21035f0045611dfddd9
ns:/# socket gg9xZBoA4qXgBk2fAAAE left the room app:656fa21035f0045611dfddd9
ns:/# socket gg9xZBoA4qXgBk2fAAAE joined the room app:656fa21035f0045611dfddd9
ns:/# socket gg9xZBoA4qXgBk2fAAAE left the room app:656fa21035f0045611dfddd9
ns:/# socket gg9xZBoA4qXgBk2fAAAE joined the room app:656fa21035f0045611dfddd9
ns:/# socket gg9xZBoA4qXgBk2fAAAE left the room app:656fa21035f0045611dfddd9
ns:/# socket gg9xZBoA4qXgBk2fAAAE joined the room app:656fa21035f0045611dfddd9
ns:/# socket gg9xZBoA4qXgBk2fAAAE left the room app:656fa21035f0045611dfddd9
ns:/# socket gg9xZBoA4qXgBk2fAAAE joined the room app:656fa21035f0045611dfddd9
ns:/# socket gg9xZBoA4qXgBk2fAAAE left the room app:656fa21035f0045611dfddd9
ns:/# socket 4gLnlMoFzs2QBNOMAAAH joined the room app:656fa21035f0045611dfddd9
ns:/# socket 4gLnlMoFzs2QBNOMAAAH left the room app:656fa21035f0045611dfddd9
ns:/# socket 4gLnlMoFzs2QBNOMAAAH joined the room app:656fa21035f0045611dfddd9
ns:/# socket 4gLnlMoFzs2QBNOMAAAH left the room app:656fa21035f0045611dfddd9
ns:/# socket 4gLnlMoFzs2QBNOMAAAH joined the room app:656fa21035f0045611dfddd9
ns:/# socket 4gLnlMoFzs2QBNOMAAAH left the room app:656fa21035f0045611dfddd9
ns:/# socket s7rB8CsJHcCxphUMAAAK joined the room app:656fa21035f0045611dfddd9
ns:/# socket s7rB8CsJHcCxphUMAAAK left the room app:656fa21035f0045611dfddd9
ns:/# socket s7rB8CsJHcCxphUMAAAK joined the room app:656fa21035f0045611dfddd9
ns:/# socket s7rB8CsJHcCxphUMAAAK left the room app:656fa21035f0045611dfddd9
ns:/# socket s7rB8CsJHcCxphUMAAAK joined the room app:656fa21035f0045611dfddd9
ns:/# socket s7rB8CsJHcCxphUMAAAK left the room app:656fa21035f0045611dfddd9
ns:/# socket s7rB8CsJHcCxphUMAAAK joined the room app:656fa21035f0045611dfddd9
